,x1,text,time,name,party,for_blm,against_blm
377,40517,Please only call 9-1-1 for a LIFE THREATENING emergency. We have to utilize our first responders for the most critical needs. Urgent to stay indoors and stay safe to keep our first responders available for those who truly need it the most. #alwx #HurricaneSally #alpolitics,2020-09-16 14:40:50,Kay Ivey,Republican,NA,NA
225,128827,"ICYMI: I joined the 
@weatherchannel
 this morning to discuss FL’s ongoing response to Hurricane #Sally. 

Floridians in Escambia, Santa Rosa and Gulf Coast counties should remain vigilant, follow 
@FLSERT
 & local weather reports, and avoid floodwater as much as possible.",2020-09-16 15:20:42,Ron DeSantis,Republican,NA,NA
439,153370,People affected by #HurricaneLaura can apply for DSNAP. Go to https://buff.ly/2FMJy4D for approved parish list and registration details. #Laura #lagov,2020-09-16 16:45:05,John Bel Edwards,Democratic,NA,NA
867,86760,Tune in to my Facebook at 3 p.m. today for a live discussion with Kansas rural hospital administrators. https://facebook.com/GovLauraKelly,2020-09-16 16:50:29,Laura Kelly,Democratic,NA,NA
208,133508,"As our state works to recover and rebuild in the eventual wake of the pandemic and economic crisis, having a complete and accurate count of all those living in Minnesota is critical to properly directing the resources we need to return to prosperity.",2020-09-16 18:30:03,Tim Walz,Democratic,NA,NA
380,27225,Watch today's live update:,2020-09-16 19:57:50,Andy Beshear,Democratic,NA,NA
378,190150,"In my meetings today at the Beachie Creek Fire, again and again I was awed by the brave, dedicated, and empathetic people who have been doing anything and everything it takes to help their fellow Oregonians. Thank you.",2020-09-17 0:38:59,Kate Brown,Democratic,NA,NA
4,153358,"Louisianans have exactly two weeks to fill out the census. There are far too many people who haven't been counted yet and everyone needs to participate. Visit http://my2020census.gov, text 'CountMe' to 898-211 or call 844-330-2020 and get counted. #lagov #LouisianaCounts",2020-09-17 1:34:21,John Bel Edwards,Democratic,NA,NA
146,71964,"Today with 
@HHSGov
 Assistant Secretary Lynn Johnson, we announced #Indiana is the top state in the nation for increasing the number of children adopted from foster care. https://calendar.in.gov/site/gov/event/gov-holcomb-announces-indiana-top-state-in-the-nation-for-adoption/…",2020-09-17 15:55:10,Eric Holcomb,Republican,NA,NA
156,71958,"The adoption unit at 
@IndianaDCS
 brings additional staff into each region whose sole focus is to assist family case managers with finding permanent homes for children when parental rights have been terminated.",2020-09-17 15:55:12,Eric Holcomb,Republican,NA,NA
451,88825,I drafted a resolution which ultimately Senator Byrd got passed as a bill to make Sepember 17 officially Constitution Day and mandated that federally funded schools had to teach about the Constitution.,2020-09-17 18:07:59,Mike DeWine,Republican,NA,NA
437,121471,"AP classes help students prepare for the rigors of college coursework, and we will continue to build on our investments to help even more students from every part of the state succeed.",2020-09-17 19:30:41,J. B. Pritzker,Democratic,NA,NA
963,55496,"Este #MesDeLaHerenciaHispana, celebramos las innumerables contribuciones de los hispanos y latinos en Virginia y en nuestro país.

Este mes, y cada mes que sigue, levantemos las voces diversas, las culturas y tradiciones que enriquecen a las comunidades de Virginia.",2020-09-17 21:25:54,Ralph Northam,Democratic,NA,NA
930,153352,"Following discussions with industry leaders, I altered my Phase 3 order to allow on premises sale and consumption of alcohol until 11 p.m. at restaurants, casinos and bars in parishes that are eligible to opt in to reopen bars. https://bit.ly/3c8YdmO #lagov",2020-09-17 22:38:46,John Bel Edwards,Democratic,NA,NA
149,23577,"You deserve to be able to take time off to care for a new family member or a sick family member WITHOUT worrying about losing your job.

Now, that’s a reality for millions more Californians.",2020-09-17 22:48:28,Gavin Newsom,Democratic,NA,NA
65,101008,"In this unprecedented time, when so many middle-class families and others have sacrificed so much, now is the time to ensure that the wealthiest among us are also called to sacrifice.",2020-09-18 13:27:49,Phil Murphy,Democratic,NA,NA
601,166156,LIVE: Day 4 of the National Maternal and Infant Health Summit! #DCMaternalHealth,2020-09-18 14:02:25,Muriel Bowser,Democratic,NA,NA
535,27216,"Pamela Harris dedicated herself to helping our children. This is a heartbreaking loss. Lift her family, students & the entire Fort Knox community in prayer. Wear your mask knowing it could help prevent the loss of those like Pamela, gone far too soon.",2020-09-18 15:00:18,Andy Beshear,Democratic,NA,NA
690,153343,"We all must do our part to make sure this new policy is successful. That means wearing our masks and staying six feet away from others, including when we visit our loved ones in nursing homes. #lagov",2020-09-18 17:14:01,John Bel Edwards,Democratic,NA,NA
502,97665,"The sacrifices New Mexicans have made are keeping us all safe and allow us to move toward more permitted activities.

Our next target? Keeping our spread and infection rates low so that we can bring more students back into classrooms and help more businesses safely operate.",2020-09-18 17:31:03,Michelle Lujan Grisham,Democratic,NA,NA
322,100986,"A week for justice and fairness in New Jersey.

Justice and fairness in taxation – with the reinstatement of the millionaire’s tax and a tax cut for our middle-class families.

Justice and fairness for the environment – with the nation’s strongest environmental justice measure.",2020-09-18 20:12:28,Phil Murphy,Democratic,NA,NA
165,166152,"Free, OraQuick rapid HIV test kits are available to District residents. Self-swab your mouth and get a result in 20 minutes.

Visit http://getcheckeddc.org to order a free test!

#HIVAwarenessDay",2020-09-18 21:00:19,Muriel Bowser,Democratic,NA,NA
258,131380,"Our unemployment rate improved to 5.7% in August, ranking us 10th-lowest in the country.

OESC continues working hard to ensure Oklahomans have access to reemployment services or training for a new career while receiving unemployment benefits.",2020-09-18 22:48:00,Kevin Stitt,Republican,NA,NA
566,108563,"She also fought cancer with rigor, rarely missing any days in court. A giant inspiration and pioneer for women globally, Justice Ginsburg should not just be remembered for what she stood for but what she stood against.

(2/3)",2020-09-19 0:52:46,Ned Lamont,Democratic,NA,NA
87,39770,Pursuant to U.S. Flag Code I have ordered both the U.S. and State of Wyoming flags be flown at half-staff statewide immediately for the death of U.S. Supreme Court Justice Ruth Bader Ginsburg. The flags will remain at half-staff until the day of her internment.,2020-09-19 2:42:35,Mark Gordon,Republican,NA,NA
21,146445,"So today and every day, let’s thank officers for their willingness to serve. And let’s commit to working together productively - in good faith - to strengthen our state for all Delawareans. 

#ThankAPoliceOfficerDay",2020-09-19 15:35:11,John Carney,Democratic,NA,1
578,39767,"You have until September 30 to respond to the #2020Census. Wyoming's total response rate is now 92%. If you haven't responded, visit
http://2020census.gov or call 844-330-2020. Make sure you count! #AmericaCounts",2020-09-19 21:15:00,Mark Gordon,Republican,NA,NA
791,153336,"Residents affected by #HurricaneLaura have 10 days to apply for the 
@USACEHQ
  Blue Roof Program, which provides cover for damaged roofs until arrangements can be made for permanent repairs. For more information, go to: https://buff.ly/2ROw76Z #lagov #Laura",2020-09-20 14:21:00,John Bel Edwards,Democratic,NA,NA
506,121460,"I stand here today as your ally- because long-standing systems don’t shift on their own. When it comes to the Census, my administration is dedicating more money per capita than any other state because it’s time for you to finally get the investment and representation you deserve.",2020-09-20 23:07:33,J. B. Pritzker,Democratic,NA,NA
955,100961,"For the past 60 years, the Youth Development Clinic of Newark has served the children and families and Newark. With the onset of remote-learning, YDC had to quickly moved to telehealth services, and they received a loan from the 
@NewJerseyEDA
 to help.",2020-09-21 17:20:50,Phil Murphy,Democratic,NA,NA
542,97655,"The projects include water and sewer system improvements, wastewater treatment upgrades, streets and drainage fixes, accommodations for individuals with disabilities at public facilities, senior center construction and more.

Find more information here: https://bit.ly/33M8AcK",2020-09-21 18:15:12,Michelle Lujan Grisham,Democratic,NA,NA
808,40481,"The 
@SBAgov
 just announced they’re offering assistance to businesses & residents affected by #HurricaneSally. Alabamians that live in Baldwin, Escambia, Mobile, Clarke, Conecuh, Covington, Monroe or Washington counties are eligible to apply. https://governor.alabama.gov/assets/2020/09/Sept.-21-20-495-AL-16674-SBA-Offers-Disaster-Assistance-to-AL.pdf… #alpolitics",2020-09-21 21:10:56,Kay Ivey,Republican,NA,NA
136,77213,"Welcome aboard, Jeff. 

Thanks for all you have done, and will do, to protect Washington’s salmon and their habitat.",2020-09-21 21:18:24,Jay Inslee,Democratic,NA,NA
234,63301,"RT 
@EnergyHawaiiGov
: National Preparedness Month ends with teaching our keiki. Whether you’re a keiki or a parent, ""Ready Kids"" has tools and information to help before, during, and after disasters.
https://ready.gov/kids",2020-09-22 2:10:02,David Ige,Democratic,NA,NA
737,28885,"Today is #NationalVoterRegistrationDay. Voting is fundamental to our democracy and your engagement in the electoral process matters.  

Register to vote online at https://GoVoteTN.com",2020-09-22 14:00:18,Bill Lee,Republican,NA,NA
172,166126,"Beginning today, eligible unemployment insurance recipients that have self-certified will receive an additional unemployment benefit of $300/week, made available through DC’s participation in the federal Lost Wages Assistance Program.

Learn more: https://does.dc.gov/page/unemployment-compensation…",2020-09-22 15:17:47,Muriel Bowser,Democratic,NA,NA
121,55488,"Virginia, it's #NationalVoterRegistrationDay!

The strength of our democracy depends on participation—your vote is your voice.

Visit https://elections.virginia.gov/registration to register or check your registration status.

The last day to register in Virginia is Tuesday, October 13.",2020-09-22 17:42:19,Ralph Northam,Democratic,NA,NA
681,88794,"Today’s public briefing is live now at http://ohiochannel.org. I’m wearing a tie today from 
@MoellerHS
 in honor of 2020 graduate Michael Currin, who was killed over the weekend. We offer our deepest sympathies to his family.",2020-09-22 18:03:07,Mike DeWine,Republican,NA,NA
843,88788,"We were recently made aware that approx. 59,000 Ohioans who requested a voter registration form through Ohio Benefits did not immediately receive the form due to a system error.",2020-09-22 18:14:26,Mike DeWine,Republican,NA,NA
693,88787,"A review found that 18,900 requestors were already registered to vote, 7,500 received the forms through other Ohio Benefits transactions, and 32,400 had not received a form at the time of the review.",2020-09-22 18:14:48,Mike DeWine,Republican,NA,NA
490,28884,"Last week, 
@NissanUSA
 brought the 2021 Rogue by the Capitol for a sneak peek.

The new Rogue is a testament to American craftsmanship. We are proud that it is made in Tennessee by a skilled workforce that produces more vehicles than any other assembly plant team in North America.",2020-09-22 18:24:46,Bill Lee,Republican,NA,NA
488,69106,"Yesterday I met with our Unified Command leadership team to have a robust discussion on the tools at our disposal to reduce current spikes. Some critical indicators we monitor to determine restrictions include: percent positivity, case trends, and hospital utilization. #utpol",2020-09-22 18:44:43,Gary Herbert,Republican,NA,NA
201,82606,"Have you had to cancel or postpone your group meeting or function?

If so, how about making South Dakota the destination for your event this year. We're open for business, and we'd love to have you.",2020-09-22 18:48:35,Kristi Noem,Republican,NA,NA
527,166123,"For #NationalVoterRegistrationDay, we visited a 
@DYRSDC
 Achievement Center that transformed into a voter registration site! Youth were able to register to vote in their first-ever election.

To find out more visit: http://DYRS.dc.gov",2020-09-22 21:30:49,Muriel Bowser,Democratic,NA,NA
272,77205,"Washington’s economy is going to recover from this pandemic. 
 
That recovery will be more robust, more equitable and serve Washingtonians better because of tools like this.",2020-09-22 23:42:23,Jay Inslee,Democratic,NA,NA
154,77203,"We trust science in Washington. 

It works. And it must continue to lead how we make decisions about this pandemic.",2020-09-23 2:38:30,Jay Inslee,Democratic,NA,NA
616,166120,"The DC African Restaurant Series: Tsehay Ethiopian Restaurant and Bar

#AfricanHeritageMonth,
@MOAA_DC",2020-09-23 14:32:18,Muriel Bowser,Democratic,NA,NA
299,100947,"Tomorrow, the Senate and Assembly are scheduled to vote on the next state budget.

All-in-all, I am proud of the budget that we have agreed upon.

This budget lives up to our most-important objective: preparing our state for a stronger, fairer, more resilient future.",2020-09-23 17:04:44,Phil Murphy,Democratic,NA,NA
356,100939,"The testing programs we announced last month for residents in senior housing in multiple cities – Paterson, Camden, Elizabeth, and Newark – continues to move forward.

Thank you, 
@BillPascrell
, for your partnership in getting this program moving.",2020-09-23 17:08:19,Phil Murphy,Democratic,NA,NA
359,100932,"We remember Joseph Rotolo.

A proud U.S. Army veteran, he was one of the “Chosin Few.” Joseph was a member of the Lions Club and the Palisades Park Ambulance Corps and served on the Palisades Park Board of Education. May God bless him.",2020-09-23 17:13:48,Phil Murphy,Democratic,NA,NA
236,133487,Our schools are the heartbeat of communities. We need all Minnesotans to slow the spread and lower our rates of community transmission so that schools like South Junior High in St. Cloud can stay safe and stay open.,2020-09-23 17:35:59,Tim Walz,Democratic,NA,NA
31,77201,".
@USClimate
 Alliance states are leading the fight against climate change. And we are benefiting because of it.
 
I’m joining 
@GovWhitmer
, 
@GovRaimondo
, 
@GovernorVA
 and 
@GovofCO
 to talk about how.
 
WATCH live:",2020-09-23 18:33:31,Jay Inslee,Democratic,NA,NA
413,190117,"My teams tell me we're making progress on containing these fires: three of the big fires — Obenchain, Brattain and 242 — are contained to the point that we're returning the response back to local districts. Frontal winds will also bring widespread moisture across the state.",2020-09-24 0:04:26,Kate Brown,Democratic,NA,NA
254,28874,Learn more below.,2020-09-24 14:34:48,Bill Lee,Republican,NA,NA
621,45521,"Pennsylvanians need to have confidence that decisions made by their government are made on behalf of hardworking people, not deep-pocketed influencers.

Join me in calling on the legislature to pass my measures to hold all public officials accountable.",2020-09-24 17:54:37,Tom Wolf,Democratic,NA,NA
138,34356,"I will never stop pursuing opportunities & projects that stand to improve Alaskans lives, lower our cost of living, & could bring new businesses and investment to our state. 

https://akgov.us/3r4

#akgov #Alaska #energy",2020-09-24 18:26:32,Mike Dunleavy,Republican,NA,NA
525,30426,"THREAD: As the weather chills, we are improving our restaurants guidance with revisions that have the buy-in of officials at Public Health and restaurant owners. Effective October 1, we will ease the 6 foot distancing rule for tables, so long as protective barriers are in place.",2020-09-24 19:22:37,Chris Sununu,Republican,NA,NA
816,30425,"As evidenced at today's contact tracing presentation, we continue to see positive data at restaurants. The data shows that restaurants are not a source of widespread transmission.",2020-09-24 19:22:53,Chris Sununu,Republican,NA,NA
199,55480,"Pam is experiencing mild symptoms, and I am asymptomatic. Per 
@VDHgov
 guidelines, we will isolate at home for 10 days and then reevaluate our symptoms. 

I am in constant contact with my cabinet and staff, and will continue working from the Executive Mansion.",2020-09-25 13:51:55,Ralph Northam,Democratic,NA,NA
691,114019,"Glad to join 
@PeteMundo
 on the Pete Mundo Morning Show on 
@kcmotalkradio
.

Listen to our interview: https://soundcloud.com/user-53894534/9-25-mike-parson-missouri-governor…",2020-09-25 16:01:14,Mike Parson,Republican,NA,NA
618,100907,".
@NJLaborDept
 UPDATE:
Initial unemployment claims increased to 24,663
Roughly 1.4 million New Jerseyans have received benefits since the beginning of the pandemic
96% of those deemed eligible have received at least one payment",2020-09-25 17:09:33,Phil Murphy,Democratic,NA,NA
328,100895,"Brian Mabutas, Jersey born and raised, is the founder and creative director behind the Edison-based motorsports apparel brand EAT SLEEP RACE. During the pandemic, Brian turned to the 
@NewJerseyEDA
 and received a small-business loan to help keep the brand running.",2020-09-25 17:28:15,Phil Murphy,Democratic,NA,NA
229,121425,"Here in Illinois, we will use every legal tool at our disposal to keep people safe, healthy, employed and housed. 

My administration has extended the state regulated utility moratorium through winter 2021 for eligible customers.",2020-09-26 14:00:15,J. B. Pritzker,Democratic,NA,NA
294,166097,LIVE: Special appearance from Fred Yonnet to celebrate #202Creates month!,2020-09-27 21:28:15,Muriel Bowser,Democratic,NA,NA
189,30418,"Valerie and I wish all those who observe #YomKippur a meaningful, easy fast and a thoughtful day of reflection. G’mar chatima tova!",2020-09-27 22:21:48,Chris Sununu,Republican,NA,NA
673,190101,I am committed to continuing to do the hard work to build trust in our communities as we work toward police accountability and racial justice.,2020-09-28 0:04:19,Kate Brown,Democratic,1,NA
55,10126,We're just over a week away from the 2020 Main Street Summit! Register today to join local and national experts discussing best practices to build resilient communities for North Dakota's future. Reserve your space now at http://mainstreetsummitnd.com!,2020-09-28 19:31:50,Doug Burgum,Republican,NA,NA
396,100872,"NEW: Combat pay earned by active-duty military servicemembers is now exempt from state income taxes.

Even in the midst of our most serious fiscal crisis, we were able to find a way to make life easier for our troops by providing some long-overdue relief.

https://nj.gov/governor/news/news/562020/approved/20200928a.shtml…",2020-09-28 20:28:42,Phil Murphy,Democratic,NA,NA
432,146412,"The threat of climate change is real - especially in Delaware, the lowest-lying state in our country.

The decade from 2010-2019 was Delaware’s hottest on record. We are at risk of serious sea level rise and more severe, damaging weather.",2020-09-28 20:46:06,John Carney,Democratic,NA,NA
680,77183,"The bad news: we will likely get smoke from CA’s wildfires this week.
The good news: we are hopeful the smoke will stay aloft, which means less of an impact on air quality.",2020-09-29 17:31:22,Jay Inslee,Democratic,NA,NA
360,12841,"The Toledo Blade...paper of record for my entire youth. 
Still miss The Family Circus in the Peach Section.                                                            
@toledonews",2020-09-29 17:44:38,Doug Ducey,Republican,NA,NA
349,114004,Teresa's update this week.,2020-09-29 18:32:11,Mike Parson,Republican,NA,NA
825,10124,"Grateful to K-12 superintendents and local health officials for today’s meeting with our Healthy Return to Learning team. Working together, we can take the necessary steps to keep schools open and provide important educational, nutritional & behavioral resources for students.",2020-09-29 21:15:03,Doug Burgum,Republican,NA,NA
600,124643,"WATCH NOW: as Gov. Ricketts discusses election security, Medicaid expansion",2020-09-30 15:02:09,Pete Ricketts,Republican,NA,NA
388,12831,"Increasing public trust and keeping our state troopers safe are issues on which we can all agree. This is an important first step to expanding body-worn cameras to all state troopers, but it should not be the last. 3/",2020-09-30 17:02:44,Doug Ducey,Republican,NA,NA
596,100834,"We remember Dr. Michael Giuliano, of Nutley, a doctor who served generations of local residents through his practice.
 
He is remembered for his kindness, his passion for medicine, and sense of humor.
 
He leaves his wife, Marylu, their five children and their families.",2020-09-30 17:17:49,Phil Murphy,Democratic,NA,NA
18,60642,"I look forward to the good work of this council in addressing disparate health outcomes and building a healthier, more equitable state for every family. Learn more about the Council and find a link to watch their meeting at 1:15 pm here",2020-09-30 17:54:29,Tony Evers,Democratic,NA,NA
745,121410,"In the coming days and weeks, depending on whether we can slow the infection rate in Region 1, these mitigation measures could be removed, maintained or even strengthened. To a large extent, the path forward will be up to the residents of Region 1.",2020-09-30 18:25:05,J. B. Pritzker,Democratic,NA,NA
822,153276,"This reinvestment by CF Industries is a testament to our state's economic strengths. From our highly skilled workforce to our strategic transportation infrastructure, Louisiana remains a key destination for new and renewed industrial investment. #lagov",2020-09-30 23:33:32,John Bel Edwards,Democratic,NA,NA
657,63283,"The CRF must be spent by Dec. 30, 2020. Any funds unspent at year’s end will be placed in the state’s unemployment insurance trust fund and used to help repay a $1 billion loan that was secured to pay unemployment benefits to local residents.",2020-10-01 2:40:45,David Ige,Democratic,NA,NA
728,100825,"Three years ago, we endured the deadliest shooting in our nation's history – 58 precious souls gone in a matter of minutes.
 
As we send our love to Las Vegas today, may we honor the victims and survivors by finally ending our gun violence epidemic. #VegasStrong",2020-10-01 19:11:01,Phil Murphy,Democratic,NA,NA
219,30407,"NH is really knocking it out of the park compared to many other states, whether it's testing, following public health guidance, or safely reopening our economy - and we cannot thank the people of this state enough for their help. (5/5)",2020-10-01 19:20:56,Chris Sununu,Republican,NA,NA
474,30403,"In spite of cases - which we knew we would have - the combination of mitigation strategies, guidance, and response plans have allowed us to maintain continuity of instruction with minimal disruptions. (/2)",2020-10-01 19:26:45,Chris Sununu,Republican,NA,NA
381,77163,"It's October. And it's a great month to:
Register to vote: https://bit.ly/RegisterOnlineWA…
 Vote (as early as you can)
 Wear a mask.

#MaskUpWA",2020-10-01 19:57:59,Jay Inslee,Democratic,NA,NA
740,69079,Congratulations to newly minted Utah Teacher of the Year John Arthur! John’s commitment to educational excellence and equity with his students represents the very best of our education system. #uted,2020-10-01 21:05:28,Gary Herbert,Republican,NA,NA
206,88706,"To emphasize it again, there is no room for hate in America.  Below is an op-ed piece I wrote after Charlottesville in 2017.",2020-10-01 21:08:17,Mike DeWine,Republican,NA,NA
983,60636,Kathy and I are sending our best wishes to President Trump and First Lady Melania Trump in their recovery.,2020-10-02 13:59:09,Tony Evers,Democratic,NA,NA
582,100810,"Tammy and I wish 
@GovChristie
 a full and speedy recovery. He and Mary Pat are in our prayers. #JerseyStrong",2020-10-03 16:01:11,Phil Murphy,Democratic,NA,NA
936,124637,Legendary MLB star Bob Gibson passed away yesterday after a valiant battle with cancer. He was a great Nebraskan and champion for civil rights. Susanne and I send our thoughts and prayers to the Gibson family as we mourn his passing and celebrate his legacy.,2020-10-03 20:31:59,Pete Ricketts,Republican,NA,NA
61,39750,"October 4 is National Fallen Firefighters Memorial Day, and US and Wyoming flags should be flown at half-staff. As our state battles one of the largest fires in our history, I want to thank all firefighters for their service.",2020-10-03 21:06:13,Mark Gordon,Republican,NA,NA
749,100797,"Halloween is ON.
@NJDeptofHealth
 is releasing guidance today for local officials, schools, and outside organizations & businesses to help ensure a safe Halloween for our communities.

You may wish to dress as a knucklehead this Halloween, but we don’t want anyone to act like one",2020-10-05 17:07:44,Phil Murphy,Democratic,NA,NA
282,100780,"The 2020 bear hunt will be the LAST.

The New Jersey Fish and Game Council has proposed an amendment to the Game Code that will:
SUSPEND the bear hunt following the conclusion of the 2020 season
Remove the current Comprehensive Black Bear Management Policy from the Game Code",2020-10-05 18:09:42,Phil Murphy,Democratic,NA,NA
48,40435,"Global Resources International plans to invest $9.5 million to open a medical manufacturing company in the 
@CityofDothan
, creating 70 jobs & expanding local manufacturing capabilities! 
 @MadeinAL
 @HoustonCntyCom
 @sealaworks
 #MadeinAL",2020-10-05 19:12:16,Kay Ivey,Republican,NA,NA
420,88685,We are so grateful for all of our teachers in Ohio! Thank you for all you do! #WorldTeachersDay,2020-10-05 20:23:00,Mike DeWine,Republican,NA,NA
191,40434,"Just wrapped up a productive call with local officials & legislators in Baldwin Co. I received feedback on #HurricaneSally recovery efforts & discussed preparations for #Delta. I assured them, we're keeping our friends on the Gulf Coast in our thoughts & are here to help. #alwx",2020-10-05 21:57:24,Kay Ivey,Republican,NA,NA
171,60625,"Thank you to 
@BrownCoHealth
, the 
@OneidaNationWI
 Health Department, and the De Pere Health Department—they are stepping up to help Wisconsinites in the Fox Valley stay safe.",2020-10-05 22:01:02,Tony Evers,Democratic,NA,NA
729,12803,"Register to vote for the November 3rd General Election by the end of the day if you haven’t already! 
https://servicearizona.com/VoterRegistration/selectLanguage…",2020-10-06 0:05:35,Doug Ducey,Republican,NA,NA
536,23519,"""I am not here in spite of the struggle; I am here because of the struggle.""

Moving words by Justice Martin Jenkins.

Today, I was honored to nominate him to California’s highest court. He will be the first openly gay person to serve.",2020-10-06 2:07:16,Gavin Newsom,Democratic,NA,NA
436,113950,"At its June meeting, I challenged the POST Commission to take a leading role in advancing the training Missouri provides its officers and equip them to improve relations with the public. I applaud the commissioners for following through on that challenge.",2020-10-06 15:00:43,Mike Parson,Republican,NA,NA
103,176151,Our methodical approach to easing restrictions will work safely if we keep using proven measures. On Friday we entered Phase 3 of easing restrictions. But this only works safely if we realize that each gathering carries the risk of spreading this disease and we treat it that way.,2020-10-06 18:09:49,Roy Cooper,Democratic,NA,NA
704,12795,"These tests will go a long way in protecting our communities and keeping our economy up and running. Thank you to 
@POTUS
 and the Administration for the continued support! 2/2",2020-10-06 18:27:21,Doug Ducey,Republican,NA,NA
238,88663,"We are working closely with our partners in the General Assembly on a plan to use CARES Act funding to help Ohioans struggling to pay their rent, mortgage, or water/sewer bills, as well as to help small businesses and non-profits. We hope to have a full announcement on this soon.",2020-10-06 18:41:41,Mike DeWine,Republican,NA,NA
919,153251,"Today, I declared a state of emergency in advance of Hurricane #Delta, which is forecast to make landfall in South Louisiana on Friday or Saturday. https://bit.ly/3lmzj6W #lagov #lawx",2020-10-06 18:47:27,John Bel Edwards,Democratic,NA,NA
632,100768,Devastated by yesterday’s fire in Elizabeth. Our hearts are with the victims of this terrible tragedy.,2020-10-06 18:47:56,Phil Murphy,Democratic,NA,NA
549,40429,Read my full statement below. #alpolitics #alwx,2020-10-06 20:22:57,Kay Ivey,Republican,NA,NA
685,190057,"Here's what the President is taking hostage with his political games: Another $1,200 check for Oregon families. Supplemental unemployment benefits. Help for local businesses. And tools for safe & effective learning for childrens' schools.",2020-10-06 23:15:41,Kate Brown,Democratic,NA,NA
839,113942,"In recognition of Alzheimer’s Awareness Day, I ordered the Missouri State Capitol dome and Missouri Governor’s Mansion to shine purple from sunset to sunrise.",2020-10-07 0:36:09,Mike Parson,Republican,NA,NA
762,153241,"All Louisianans should use today to prepare for Hurricane #Delta, heeding the direction of their local leaders when it comes to evacuations. #lagov #lawx",2020-10-07 16:49:53,John Bel Edwards,Democratic,NA,NA
606,113921,"New law enforcement training, the new 
@LUBlueTigers
 training academy, Highway Patrol forums, and new crime prevention legislation – are all great steps in the right direction for our state and our society.",2020-10-07 20:19:55,Mike Parson,Republican,1,NA
568,113914,"Approximately $26 million in General Revenue will go to higher education, as well as $10 million in #CARESAct for private colleges and universities.",2020-10-07 22:08:39,Mike Parson,Republican,NA,NA
529,144436,"Great debate tonight  
@VP
 Mike Pence.  Keep America and South Carolina Safe, Strong and Great with 
@realDonaldTrump
",2020-10-08 3:14:03,Henry McMaster,Republican,NA,NA
464,30384,The law enforcement reforms I moved forward with yesterday represent the most transformative changes New Hampshire has ever made to our law enforcement system. Read about my Executive Order here:,2020-10-08 14:04:40,Chris Sununu,Republican,1,NA
198,82570,"Such an irresponsible headline, 
@argusleader
.

The headline directly contradicts the actual story. It also unfairly attacks the outstanding public health officials at 
@SDDOH
 who are working tirelessly to fight this unprecedented pandemic. #FactsMatter",2020-10-08 17:31:40,Kristi Noem,Republican,NA,NA
734,88653,"Now on http://ohiochannel.org: Mary Kay Mabe, who is a professor at 
@SinclairCC
 in Dayton. Mary Kay teaches Ohio history and is a James Cox historian.",2020-10-08 18:18:32,Mike DeWine,Republican,NA,NA
17,39747,"Thank you 
@SecWilkie
, it was a pleasure chatting with you.",2020-10-08 19:28:06,Mark Gordon,Republican,NA,NA
253,131339,"Since it first launched in 1976, 
@centuryma
 has grown from one Oklahoman starting a business out of his garage to serving as the largest manufacturer of martial arts equipment in the world.",2020-10-08 20:19:43,Kevin Stitt,Republican,NA,NA
539,28827,"Exciting news! 
@USDA
 is investing nearly $17 million to provide rural broadband service to unserved and underserved areas of Tennessee. 

Thank you, 
@POTUS
 and @SecretarySonny, for your continued investment and support in Rural Tennessee.",2020-10-08 20:35:39,Bill Lee,Republican,NA,NA
16,27074,The carelessness of others cost seven people their lives and infected more than 175 people – far beyond the 65 in attendance of the Maine wedding. Our actions have serious consequences. Let’s protect our neighbor. Let’s fight to save lives. #MaskUpKy,2020-10-09 14:35:56,Andy Beshear,Democratic,NA,NA
409,113894,"October is Down Syndrome Awareness Month. Help us shine a light on the abilities and dreams of those with Down Syndrome. Let them know how much you value their talents and abilities!

#DownSyndromeAwarnessMonth",2020-10-09 17:35:00,Mike Parson,Republican,NA,NA
777,12774,"Kayla Mueller was an American hero. And with this painting, her life, legacy and sacrifice will live on forevermore.",2020-10-09 22:53:21,Doug Ducey,Republican,NA,NA
379,139237,"I have added Dept. of Public Safety patrols to the UT area after a string of robberies & crimes in the West Campus area.

We won't allow the Austin City Council's refusal to support law enforcement to endanger the university community.
@TxDPS
 

https://statesman.com/news/20201008/abbott-adds-dps-patrols-to-ut-area-after-string-of-robberies-in-west-campus…",2020-10-10 2:17:20,Greg Abbott,Republican,NA,1
233,166013,"We all need somebody to lean on. Lean on us. We're here to help. Call 1-888-793-4357. 

#WorldMentalHealthDay",2020-10-10 12:00:31,Muriel Bowser,Democratic,NA,NA
720,100721,"No matter who you love, how you identify, or where you are in your journey – New Jersey loves you and stands with you. And, together, we’ll keep up the fight for full equality. #NationalComingOutDay",2020-10-11 15:23:22,Phil Murphy,Democratic,NA,NA
427,166007,"We're in this together, and we will get through this together. #MaskUpDC",2020-10-11 16:00:21,Muriel Bowser,Democratic,NA,NA
119,166006,"Reminder: Testing sites are closed tomorrow in observance of Indigenous Peoples' Day. If you are experiencing symptoms, please stay home and contact your medical provider.",2020-10-11 23:00:19,Muriel Bowser,Democratic,NA,NA
849,133456,"As a lifetime 
@pheasants4ever
 member, I want to thank the Blue Earth County team for their conservation work that makes this sport possible. I also want to thank John Benson and Blaine Phillips for their hospitality, and of course my very sweet hunting partner, Freja.",2020-10-12 0:26:07,Tim Walz,Democratic,NA,NA
