"","x1","text","time","name","party","for_blm","against_blm"
"1296",121284,"So as colder weather comes upon us–and brings flu season along with it–it’s imperative that we take extra caution and extra care. Because at the end of the day, this is bigger than you. This is about all of us, and the communities we call home. We have to take care of each other.",2020-10-22 20:45:26,"J. B. Pritzker","Democratic",NA,NA
"1297",128928,"FL COVID-19 Update (1/5): Antibody testing from FL’s drive thru sites has ranged from 20.3% to 26.8% positive over the past 5 days. Diagnostic PCR tests have come back positive at a rate of 8.22% or less over the past 5 days on a statewide basis.",2020-08-18 19:10:08,"Ron DeSantis","Republican",NA,NA
"1298",167143,"Got symptoms? DC residents can get tested for coronavirus using the following resources:

1. Your doctor or medical provider

2. Hotline in English: 1-855-363-0333

3. English & Spanish: 1-844-796-2797

#StayHomeDC

http://Coronavirus.dc.gov",2020-05-12 12:49:29,"Muriel Bowser","Democratic",NA,NA
"1299",114780,"Headed into the great outdoors this weekend? 
@mostateparks
 has 91 state parks and historic sites throughout Missouri.
Find a park: https://mostateparks.com/find-a-park 
Review current advisories: https://mostateparks.com/advisories",2020-06-20 00:30:00,"Mike Parson","Republican",NA,NA
"1300",166909,"Firehouses across DC now offer free, walk-up Coronavirus testing from 4 pm-8 pm. See the map below for a location near you.

http://coronavirus.dc.gov",2020-06-05 17:57:34,"Muriel Bowser","Democratic",NA,NA
"1301",124609,"Congratulations Justice Amy Coney Barrett!",2020-10-27 00:10:08,"Pete Ricketts","Republican",NA,NA
"1302",30295,"We must all remain vigilant in our daily lives. As we enter these winter months, it will be more important than ever to wear your mask, practice social distancing, and maintain proper hand hygiene. (2/2)",2020-10-31 20:35:00,"Chris Sununu","Republican",NA,NA
"1303",133800,"REMINDER: a curfew remains in effect tonight from 10pm to 4am in Minneapolis-St. Paul. Thank you for honoring this curfew to help keep our neighborhoods safe, Minnesota.",2020-06-02 23:05:23,"Tim Walz","Democratic",NA,NA
"1304",133425,"Replying to 
@PatKessler",2020-10-22 00:21:25,"Tim Walz","Democratic",NA,NA
"1305",90275,"NEW: To support both health departments in their efforts to fight #COVID19 and the disproportionate impact on people of color in #Ohio, we are significantly increasing the number of public health workers who can help notify Ohioans of possible exposure to the virus.",2020-05-21 18:51:33,"Mike DeWine","Republican",NA,NA
"1306",89587,"We're still #InThisTogetherOhio. To learn more about how you can help #SlowtheSpread of #COVID19, visit http://coronavirus.ohio.gov.",2020-07-11 20:48:00,"Mike DeWine","Republican",NA,NA
"1307",151375,"We have already gained back nearly 97,000 jobs, and our unemployment rate has stayed much lower than the national rate, far better than most states in America, and is the very best among all the states in our region.",2020-07-17 16:11:33,"Larry Hogan","Republican",NA,NA
"1308",45678,"Today I’m with 
@PADCEDNews
 and 
@PAHealthDept
 to announce the expansion of medical device company OraSure Technologies in Northampton County.
 
As part of this expansion, OraSure plans to develop a test that will detect #COVID19 on the spot.",2020-08-11 14:47:01,"Tom Wolf","Democratic",NA,NA
"1309",89967,"For today's updated #COVID19 case data for #Ohio, please visit http://coronavirus.ohio.gov. 

#StaySafeOhio #InThisTogetherOhio #ResponsibleRestartOhio",2020-06-14 18:02:00,"Mike DeWine","Republican",NA,NA
"1310",139318,"Best wishes for a quick recovery Senator.",2020-08-13 01:41:31,"Greg Abbott","Republican",NA,NA
"1311",90413,"Key metrics",2020-05-12 18:18:43,"Mike DeWine","Republican",NA,NA
"1312",121919,"We’ve seen what’s happened in other states that have allowed politics or short-term thinking to drive decision-making. Many states are now seeing surges in cases and hospitalizations, and they’re being forced to move backward and stay at home – that’s not the story in Illinois.",2020-06-25 21:15:09,"J. B. Pritzker","Democratic",NA,NA
"1313",89581,"The four grant programs funded by 
@DHSgov
 play a critical role by supporting homeland security, emergency management, certain nonprofits, and first responders.",2020-07-14 15:10:25,"Mike DeWine","Republican",NA,NA
"1314",82848,"Today America lost a hero. I was blessed to call Sam a colleague and friend. He would tell stories and I would think to myself about how the rest of us don’t have any idea of what “hard” is. Lifting up prayers of peace for Sam’s family tonight.",2020-05-28 02:32:21,"Kristi Noem","Republican",NA,NA
"1315",176218,"Gov. Cooper and members of the Coronavirus Task Force will share updates on COVID-19 at 3 PM. Watch live here:",2020-09-17 18:55:30,"Roy Cooper","Democratic",NA,NA
"1316",89662,"Franklin County continues to be a concern. Looking at their 7-day moving average case data - it shows increasing cases during the past three weeks from June 13th to July 3rd. This data is tentative.",2020-07-07 18:12:01,"Mike DeWine","Republican",NA,NA
"1317",40638,"Thank you to all the businesses that are helping our state to mitigate the spread of #COVID19. Every citizen can do their part to keep themselves & the ones they love safe by wearing a mask. Keep it up, Alabama!  #MaskUpAL #TogetherAL",2020-08-05 16:27:51,"Kay Ivey","Republican",NA,NA
"1318",30317,"Replying to 
@Jeff_Locke
 and 
@RedFoxBarGrille",2020-10-27 22:21:12,"Chris Sununu","Republican",NA,NA
"1319",176891,"This virus is still a serious threat. But North Carolinians have made changes and sacrifices in their daily lives and that has helped to flatten the curve here. That means hospitals & the medical system can serve patients effectively for all kinds of illnesses including COVID-19.",2020-05-20 21:02:42,"Roy Cooper","Democratic",NA,NA
"1320",86760,"Tune in to my Facebook at 3 p.m. today for a live discussion with Kansas rural hospital administrators. https://facebook.com/GovLauraKelly",2020-09-16 16:50:29,"Laura Kelly","Democratic",NA,NA
"1321",90398,"Our #ResponsibleRestartOhio Guide for Health Care has insight and best practices to resume non-urgent health care services across the #Ohio through a stepwise approach. 

Find it here: http://bit.ly/2Yq2LAK

#InThisTogetherOhio
#StaySafeOhio",2020-05-13 19:38:00,"Mike DeWine","Republican",NA,NA
"1322",114857,"Rest in peace Captain David Dorn. 
You are not forgotten.",2020-06-10 17:30:06,"Mike Parson","Republican",NA,NA
"1323",129199,"In case you missed it, I was pleased to announce Florida’s next Supreme Court Justices … John Couriel, the son of Cuban exiles, and Judge Renatha Francis, the first Jamaican-American to be named to our state’s highest court.",2020-05-27 14:33:05,"Ron DeSantis","Republican",NA,NA
"1324",146619,"Don’t let up. This virus is still out there, and it can cause serious illness. Please continue to wear a mask in public places. Find a testing site near you at http://de.gov/gettested. Stay vigilant and we’ll continue to push our numbers down.",2020-08-03 19:24:34,"John Carney","Democratic",NA,NA
"1325",102861,"Effective 9:00 AM tomorrow, the 85 
@NJNationalGuard
 members who have been in our nation’s capital will end their mission.

I’ve said from the outset that this was a mission limited in both scope and duration, and I’m keeping that promise.",2020-06-05 17:08:14,"Phil Murphy","Democratic",NA,NA
"1326",129097,"Florida has taken another historic step in the fight to protect water quality & conserve our state’s natural resources. I was proud to sign SB 712 ""The Clean Waterways Act"" sponsored by 
@debbie_mayfield
 & 
@bobbypaynefl
. Thanks to Madison for the assist!",2020-07-01 16:10:26,"Ron DeSantis","Republican",NA,NA
"1327",121942,"These guidelines align with the broader requirements of Phase 4, including wearing masks or face coverings, a 50-person gathering limit in one space, social distancing wherever possible and an increase in schoolwide cleanings and disinfections, including symptom checks.",2020-06-23 20:15:10,"J. B. Pritzker","Democratic",NA,NA
"1328",108833,"I'm committed to providing that opportunity through a forthcoming exec order. I appreciate the employers who've done the right thing by their employees, the Workers Comp Commission for operating during the pandemic, and most of all the workers for their efforts & sacrifice. (3/3)",2020-07-17 17:26:49,"Ned Lamont","Democratic",NA,NA
"1329",89158,"I am challenging our colleges and universities to come up with ways to recruit more African Americans and other minorities to become teachers.",2020-08-13 18:35:26,"Mike DeWine","Republican",NA,NA
"1330",119312,"I thank you all for your commitment, and your ongoing vigilance, which will help us keep this virus at bay and methodically restart our economy. Once again, Vermonters have shown a willingness to sacrifice for the greater good and step up to help their neighbors. 12/13",2020-05-20 18:33:43,"Phil Scott","Republican",NA,NA
"1331",13611,"Arizona and 
@uarizona
 are partnering to protect the health and safety of those who take care of us, providing 250,000 #COVID19 antibody tests for health care workers and first responders.
 
Sign up here: https://covid19antibodytesting.arizona.edu 
@UAZHealth
 @UArizonaPres
 @UAZPublicHealth",2020-06-15 17:44:37,"Doug Ducey","Republican",NA,NA
"1332",113757,"Justice Amy Coney Barrett’s impressive career has affirmed that she will preserve the rights of Americans and defend the rule of law.

Thanks to President 
@realDonaldTrump
, America is now one step closer to a Supreme Court that reflects our values and upholds the rule of law.",2020-10-27 00:39:23,"Mike Parson","Republican",NA,NA
"1333",30638,"THREAD: Today, I am signing an Emergency Order that frees up additional funding for the UNIQUE Annual Allocation Scholarship Program by temporarily expanding it due to #COVID19. This change will increase funding for direct scholarships by up to $8 million dollars.",2020-07-28 18:17:01,"Chris Sununu","Republican",NA,NA
"1334",82701,"#Sturgis2020 kicks off today. Welcome to South Dakota!

Our state had the Mount Rushmore Fireworks Celebration. We had the first national indoor sporting event with fans thanks to 
@PBR
. 

We've been ""Back to Normal"" for over 3 months, and South Dakota is in a good spot.",2020-08-07 18:16:00,"Kristi Noem","Republican",NA,NA
"1335",121225,"Local officials have a responsibility in this work as well. They are obligated to take action to keep their communities safe and to carry out the laws and regulations on the books.",2020-10-28 21:30:12,"J. B. Pritzker","Democratic",NA,NA
"1336",121204,"Tragically, we aren’t going to be able to save everyone from this pandemic. Deaths are a lagging indicator – and yet we are already seeing the consequences of rising case rates and hospitalizations across our state, and unfortunately I’m afraid we can expect much worse to come.",2020-10-29 20:05:39,"J. B. Pritzker","Democratic",NA,NA
"1337",166003,"Reminder: Testing sites and grocery distribution sites are closed today in observance of Indigenous Peoples' Day.

If you are experiencing symptoms, please stay home and contact your medical provider.",2020-10-12 10:00:22,"Muriel Bowser","Democratic",NA,NA
"1338",77465,"Washingtonians know investments in safe, reliable and clean infrastructure is key to rebuilding our economy and putting people back to work.

I'm grateful to 
@HouseDemocrats
 for advancing this bold, forward-looking proposal today.",2020-07-01 21:33:33,"Jay Inslee","Democratic",NA,NA
"1339",89251,"Ohio remains under a statewide mask order. This fact sheet can help you understand the requirements and exemptions: http://bit.ly/2Pff1ya

#MasksOnOhio #MasksOn #InThisTogetherOhio",2020-08-06 12:36:00,"Mike DeWine","Republican",NA,NA
"1340",30579,"I’m holding a press conference today at 3 PM to provide a #COVID19 update. Click below to watch live.",2020-08-06 17:11:55,"Chris Sununu","Republican",NA,NA
"1341",77565,"Separately, we were informed that a Washington State Patrol trooper responded to a call for assistance and was at the scene briefly while Mr. Ellis was in custody and still alive. The patrol is obtaining details from that trooper. 3/5",2020-06-10 19:18:33,"Jay Inslee","Democratic",NA,NA
"1342",101755,"The Census Bureau will be ending its door-to-door efforts one month earlier than originally planned.

We need you to make sure you are counted. NOW.

An accurate count is critical to protect aid for our schools, health care facilities, and communities. 

http://2020Census.gov",2020-07-31 17:24:00,"Phil Murphy","Democratic",NA,NA
"1343",43650,"Thank you to 
@ISPHeadquarters
 and 
@IdahoTrucking
 for teaming up to make sure drivers are prepared and taken care of during this pandemic!",2020-07-30 16:45:35,"Brad Little","Republican",NA,NA
"1344",101908,"We cannot fully support our districts in the upcoming school year without help from Washington. 

We’re staring at a $1 billion cut in aid to our public schools.

We’ll have to further cut operating aid to our colleges & universities, which we’ve already cut by over $200 million.",2020-07-22 17:06:27,"Phil Murphy","Democratic",NA,NA
"1345",40402,"Replying to 
@MobileChamber
 and 
@LawrenceSpecker",2020-10-16 14:29:34,"Kay Ivey","Republican",NA,NA
"1346",176688,"In the last week, we’ve done an average of over 15,000 tests a day. This high number is good – but we know we still need to do more. Testing is available all over the state, but we are specifically targeting historically marginalized communities and other high-risk populations.",2020-06-12 18:03:43,"Roy Cooper","Democratic",NA,NA
"1347",190017,"“Oregon, which has one of the most progressive automatic voter registration processes and mail-in voting, maintains the first position as the easiest state in which to vote.""",2020-10-16 17:47:26,"Kate Brown","Democratic",NA,NA
"1348",30595,"As #TropicalStormIsaias hits NH, make sure you're prepared.
Bring in or secure objects like patio furniture, toys, and trash that could be swept away or damaged
Stay at home and indoors as much as possible

For regular updates, follow 
@NH_HSEM
 & visit http://ReadyNH.Gov",2020-08-04 19:20:52,"Chris Sununu","Republican",NA,NA
"1349",10316,"""Man, that team is really good.""
@POTUS
 wants to see 
@NDSUfootball
 back at the White House. #GoBison",2020-05-13 23:40:05,"Doug Burgum","Republican",NA,NA
"1350",139426,"Driver's license offices will begin to open next week.
@TxDPS
 #txlege",2020-05-21 19:24:43,"Greg Abbott","Republican",NA,NA
"1351",146357,"TOMORROW: The Delaware Legislative Black Caucus is hosting a virtual workshop at 11 a.m. to assist minority businesses owners understand the process of doing business in the state. 

Register: https://zoom.us/webinar/register/WN_g_3WO7wYQby2-sMVcSvBow…",2020-10-13 20:00:01,"John Carney","Democratic",NA,NA
"1352",13845,"NEW: While grocery store and food bank employees work to serve others, we want to make sure they have access to safe and secure child care. Arizona Enrichment Centers are expanding to offer prioritized child care for these hardworking Arizonans. MORE: https://arizonaenrichmentcenters.az.gov 1/",2020-05-14 17:10:16,"Doug Ducey","Republican",NA,NA
"1353",115349,"Learn more about shopping safety: https://fda.gov/food/food-safety-during-emergencies/shopping-food-during-covid-19-pandemic-information-consumers… 

Learn more about Food Industry Guidance:",2020-05-01 22:27:34,"Mike Parson","Republican",NA,NA
"1354",133917,"Native women experience violence at alarmingly high rates. Last year I proudly signed into law a task force to examine the causes of this violence. 

Today, we commit to making Minnesota a place where all Minnesotans know their loved ones will get home safe. #RedDressDay",2020-05-05 21:49:00,"Tim Walz","Democratic",NA,NA
"1355",40390,"I’m saddened to hear of the passing of Eula Battle. She was a loving and supportive wife to Mayor Battle, and as he refers to her, his “best friend.” I extend my deepest sympathies and prayers to their family in this hard season. #alpolitics",2020-10-20 15:49:13,"Kay Ivey","Republican",NA,NA
"1356",90420,"Our 
@OhioJFS
 S just received notice that our Pandemic EBT plan was approved by the 
@USDA
.  The Pandemic EBT program was included in the Families First Coronavirus Response Act of 2020.",2020-05-12 18:08:34,"Mike DeWine","Republican",NA,NA
"1357",27324,"This is an unusual Labor Day weekend for us in Kentucky, with the 
@KentuckyDerby
 also taking place. As we end another tough week of #COVID19 cases, it's vital we remain vigilant this weekend and follow the guidance. Have fun, but stay safe.  #MaskUpKy.",2020-09-04 18:34:53,"Andy Beshear","Democratic",NA,NA
"1358",72421,"In one hour, I'll hold a virtual press conference to provide updates in the fight against #COVID19. 

Tune in live at 2:30 p.m. ET (1:30 p.m. CT).
 Watch livestream: http://bit.ly/3bhQu4i
 Twitter live",2020-05-11 17:30:47,"Eric Holcomb","Republican",NA,NA
"1359",55832,"Thank you to 
@anheuserbusch
 for producing and donating more than 3,000 bottles of hand sanitizer for distribution to localities, state agencies, and communities in need across our Commonwealth.",2020-05-27 18:18:21,"Ralph Northam","Democratic",NA,NA
"1360",114582,"I have written the U.S. Attorney General to ask that he put a stop to Robert Courtney’s scheduled release. It is impossible to express the heartache and devastation brought about by his intentional criminal acts, and he should remain in prison until his sentence is complete.",2020-07-16 18:10:31,"Mike Parson","Republican",NA,NA
"1361",190596,"There are no shortcuts for us to return to life as it was before this pandemic. Moving too quickly could return Oregon to the early days of this crisis, when we braced for overfilled hospitals and ventilators in short supply.",2020-05-19 03:27:05,"Kate Brown","Democratic",NA,NA
"1362",23878,"TUNE IN NOW.",2020-05-22 19:06:39,"Gavin Newsom","Democratic",NA,NA
"1363",131435,"In 2004, Oklahoma bridges were falling apart & we were ranked 49th in the nation for bridge conditions. 

Thanks to the hard work & dedication of 
@OKDOT
 employees & an unprecedented investment in our bridges by the legislature, we now rank 9th in the entire nation! #OKTopTen",2020-08-13 20:42:37,"Kevin Stitt","Republican",NA,NA
"1364",13783,"Our hearts and prayers are with the individuals and families impacted tonight, as well as the first responders and police officers who are on the scene. The state is here to continue to offer its full support to the victims and to the community.",2020-05-21 04:26:57,"Doug Ducey","Republican",NA,NA
"1365",97949,"It's going to be hot this week, New Mexico! Be sure to stay hydrated and take frequent breaks if you have to be outdoors.",2020-07-07 15:21:42,"Michelle Lujan Grisham","Democratic",NA,NA
"1366",89043,"Good information for seniors and their families",2020-08-25 14:09:00,"Mike DeWine","Republican",NA,NA
"1367",114311,"Abbie’s calf, “Diesel” is a Hereford cross steer that weighed in at a whopping 1,410 lbs. Her little sister Sophia is watching and learning just in case she wants to show next year with 
@missouri4h
. #MoStateFair",2020-08-18 19:29:48,"Mike Parson","Republican",NA,NA
"1368",82693,"Parents Agree: Let's Get Our Kids Back to School
https://news.sd.gov/newsitem.aspx?id=27160…",2020-08-14 18:48:14,"Kristi Noem","Republican",NA,NA
"1369",27012,"I love seeing pictures like this. Take pride in making your voice heard! It's a privilege we shouldn't take for granted. Visit http://GoVoteKy.com for early voting near you.",2020-10-18 22:09:37,"Andy Beshear","Democratic",NA,NA
"1370",122373,"Regions that meet certain thresholds over the next few weeks will be able to move to Phase 3. 

Non-essential manufacturing and other businesses can reopen, including barbershops and salons. State parks can open. All public gatherings of 10 people or fewer can now take place.",2020-05-05 19:54:31,"J. B. Pritzker","Democratic",NA,NA
"1371",69329,"Today the First Lady and I were able to join President Donald Trump and First Lady Melania Trump as well as  governors and first spouses on a call focused on improving mental health. #utpol",2020-05-18 21:07:01,"Gary Herbert","Republican",NA,NA
"1372",4095,"Cases are down 44% since the peak on July 24. 
 The positivity rate is 8.8% - down 5% since the peak on July 23. 
 COVID-19 hospitalizations are down 48% from the peak on July 30.

Let’s stay vigilant and keep Georgia moving in the right direction! #gapol",2020-09-09 16:23:48,"Brian Kemp","Republican",NA,NA
"1373",121244,"Suburban Cook County is now admitting an average of 50 COVID patients to the hospital systems per day – five times as high as it was in June. And its positivity rate of 8.0% is more than four points higher than its summer low of 3.9%. Reminder: new mitigations begin tomorrow.",2020-10-27 21:35:47,"J. B. Pritzker","Democratic",NA,NA
"1374",10302,"Following widespread spring flooding estimated to have caused more than $40 million in damage to roads and other public infrastructure, today we requested a presidential major disaster declaration for 21 counties in North Dakota. Read more:",2020-05-22 22:53:09,"Doug Burgum","Republican",NA,NA
"1375",101203,"In developing the guidelines which have informed the district-made decisions for our schools, we’ve consulted with health and safety experts.

We’ve provided district leaders with what they need.

School buildings that meet our guidelines are safe environments.",2020-09-02 17:07:03,"Phil Murphy","Democratic",NA,NA
"1376",45327,"#IVoted — have you?
 
If you still have your ballot, hand-deliver it to your county election office or a designated location today: http://VotesPA.com/ReturnBallot.",2020-10-30 14:00:01,"Tom Wolf","Democratic",NA,NA
"1377",89973,"#SupportLocalOhio",2020-06-12 20:28:00,"Mike DeWine","Republican",NA,NA
"1378",119244,"A full list of the health and safety guidelines can be found at the link below. 11/11

https://accd.vermont.gov/news/update-new-work-safe-additions-be-smart-stay-safe-order…",2020-06-08 18:34:24,"Phil Scott","Republican",NA,NA
"1379",89549,"My fellow Ohioans, you have changed history with this virus before, and you can do it again - but our window of opportunity may soon be closing. As we’ve seen in FL, CA, AZ, and TX, once things start moving, they move very quickly. It is so very hard to turn things back around.",2020-07-15 21:41:59,"Mike DeWine","Republican",NA,NA
"1380",77320,"We know what we need to do. 
We see the results when we do it. 
We know the stakes if we don’t. 

Keep it up.

#MaskUpWA",2020-08-20 21:24:45,"Jay Inslee","Democratic",NA,NA
"1381",121941,"It’s important to note that this guidance is subject to adjustment. If we see a dramatic reversal of local health metrics or a second wave of the virus during the school year, schools and districts must also prepare for the potential need to return to remote instruction.",2020-06-23 20:15:10,"J. B. Pritzker","Democratic",NA,NA
"1382",153579,"Executive Order JBE 2020-19 provides steps to improve state government by coordinating adaptation efforts more comprehensively across state agencies under the leadership of the state’s first Chief Resilience Officer (CRO). #lagov #lalege",2020-08-19 16:12:38,"John Bel Edwards","Democratic",NA,NA
"1383",159549,"While we continue to fight #COVID19, we haven't stopped monitoring for other public health threats, including EEE. 

After last year's significant and deadly outbreak, our administration has been working on early preparedness measures for months.
MORE: https://bit.ly/31RXK5p",2020-07-07 19:18:15,"Charlie Baker","Republican",NA,NA
"1384",102221,"YESTERDAY:
992 patients in our hospitals
211 patients in either critical or intensive care 
174 ventilators in use
44 #COVID19 patients admitted
50 patients discharged",2020-06-30 17:14:16,"Phil Murphy","Democratic",NA,NA
"1385",101558,"NEW: School districts that cannot meet all health & safety standards for safe in-person instruction will begin their school year with ALL-REMOTE LEARNING.

Public school districts must show:
Plans for satisfying these standards
Anticipated date to resume in-person instruction",2020-08-12 17:14:09,"Phil Murphy","Democratic",NA,NA
"1386",153919,"Happy #FellowsFriday! This week, we’re meeting Hannah Kleinpeter and Everett Craddock. Hannah is an MPA student at 
@LSU
 working in the Governor’s Press Office and Everett is a junior at 
@LSU
 working with 
@LouisianaCPRA
. #lagov #lalege",2020-06-19 21:30:00,"John Bel Edwards","Democratic",NA,NA
"1387",153251,"Today, I declared a state of emergency in advance of Hurricane #Delta, which is forecast to make landfall in South Louisiana on Friday or Saturday. https://bit.ly/3lmzj6W #lagov #lawx",2020-10-06 18:47:27,"John Bel Edwards","Democratic",NA,NA
"1388",27455,"As 
@StevenStackMD
 urged this week, it's important now more than ever to get your flu shot. The combination of the flu with the current pandemic could cripple our hospitals. Get your flu shot and continue to follow our #COVID19 guidance.",2020-08-15 16:17:24,"Andy Beshear","Democratic",NA,NA
"1389",102185,"GET TESTED FOR #COVID19
The more you know about your health and status, the more we can all pull together to win this war.

Visit http://covid19.nj.gov/testing to find a testing location near you.",2020-07-01 19:51:28,"Phil Murphy","Democratic",NA,NA
"1390",101875,"Terrific job on this outdoor socially-distant prom, 
@hcpreplancers
! Masks are this prom season’s must-have accessory.",2020-07-24 15:46:46,"Phil Murphy","Democratic",NA,NA
"1391",86934,"ICYMI: Read my op-ed at The Community Voice 
@cvoiceks
 regarding the formation of my Commission on Racial Equity and Justice.

Read the full piece here: http://communityvoiceks.com/news/kansas_news/governor-laura-kelly-commission-on-racial-equity-and-justice/article_09712e92-b63b-11ea-a37f-7f8116d84e62.html…",2020-06-24 17:10:41,"Laura Kelly","Democratic",NA,NA
"1392",72340,"These initiatives will ensure that two critical drivers of our state's economy have access to resources and technological tools that allow them to continue competing and leading in the 21st century economy, while further positioning our state for long-term economic growth.",2020-05-29 19:53:58,"Eric Holcomb","Republican",NA,NA
"1393",103436,"This will not be cheap. 

Maintaining both a steady supply of testing materials and a community of contact tracers will take hundreds of millions of dollars. We all must understand that.",2020-05-12 17:25:05,"Phil Murphy","Democratic",NA,NA
"1394",89942,"@LtGovHusted
: Unfortunately, there are people out there who see a crisis as an opportunity to take advantage of others. In perhaps the most widespread scam, criminals are filing fake unemployment claims on behalf of real people who haven't lost their jobs.",2020-06-16 18:31:26,"Mike DeWine","Republican",NA,NA
"1395",108783,"Today's COVID-19 update in Connecticut:
12,367 tests were administered and 79 came back positive
This is a 0.6% positivity rate
53 patients are hospitalized (a decrease of 1)
There have been 2 COVID-related deaths

For more data, visit http://ct.gov/coronavirus",2020-07-29 20:14:04,"Ned Lamont","Democratic",NA,NA
"1396",108766,"These reforms are focused on bringing real change to end the systemic discrimination in our criminal justice & policing systems that have impacted minority communities for far too long.

Our nation has been having this conversation for decades, and these reforms are long overdue.",2020-07-31 20:42:46,"Ned Lamont","Democratic",NA,NA
"1397",97957,"Today's #COVID19 update – cases continue to rise:

- 257 new COVID-19 cases, totaling 12,776 cases statewide

- Eight additional deaths, bringing the total to 511 deaths statewide

- 130 individuals currently hospitalized with COVID-19

More info here: https://bit.ly/31I9Z4E",2020-07-03 22:00:35,"Michelle Lujan Grisham","Democratic",NA,NA
"1398",109192,"I will hold a news briefing today at 4:00PM to discuss the latest updates on COVID-19 in Connecticut.

Watch live 
Facebook: https://facebook.com/GovNedLamont
YouTube: https://youtu.be/z01EcoaR1kk",2020-05-20 15:13:40,"Ned Lamont","Democratic",NA,NA
"1399",128914,"Florida COVID Update (1/6): The number of COVID-positive patients hospitalized is down more than 50% in the past month",2020-08-24 14:05:32,"Ron DeSantis","Republican",NA,NA
"1400",27032,"It took a long time to get him home, but we honor the sacrifice of Navy Fireman Martin Young no less. https://go.usa.gov/x7qq2",2020-10-15 15:54:12,"Andy Beshear","Democratic",NA,NA
"1401",27815,"As a reminder, our next live #COVID19 update will take place Monday, June 15, at 4 p.m. ET.",2020-06-12 20:00:47,"Andy Beshear","Democratic",NA,NA
"1402",100740,"Let’s have a surge in due diligence to prevent a surge in #COVID19.

Let’s keep up the fight.

Let’s keep using our commonsense for the common good.",2020-10-08 17:31:31,"Phil Murphy","Democratic",NA,NA
"1403",153670,"This #FellowsFriday, we're meeting Sarah Stafford, Savannah Simons and Gregory Laborde. Sarah is a junior at 
@McNeese
 working with 
@LaVetAffairs
, Savannah is junior at 
@LATech
 working with the Division of Administration and Gregory is a senior at 
@LSU
 with 
@LADeptHealth
. #lagov",2020-07-31 22:30:00,"John Bel Edwards","Democratic",NA,NA
"1404",23676,"I signed 2 EOs that jump started our mail in ballot process.

We are providing drop off sites and safe voting sites.

I signed legislation to double down on those commitments.

And have a provision that allows 17 extra days to collect ballots.

Because we believe in DEMOCRACY.",2020-08-14 21:02:05,"Gavin Newsom","Democratic",NA,NA
"1405",190403,"Coronavirus is spreading quickly in Oregon. You can make a difference. It's vitally important that each of us wears a face covering, stays 6 ft. apart, washes our hands, and stays home when sick.",2020-07-09 17:31:19,"Kate Brown","Democratic",NA,NA
"1406",55641,"I had a great conversation with our neighbors in DC and Maryland today.

Northern Virginia's #COVID19 cases have dropped dramatically because people are wearing masks and staying vigilant. Let's keep it up!",2020-07-23 20:54:47,"Ralph Northam","Democratic",NA,NA
"1407",55660,"If you own a restaurant or a business and you’re following the guidelines—THANK YOU. But if not, then your license will be on the line.

We will not hesitate to take action to stop the people who are flouting the rules and putting everyone else at risk.",2020-07-15 00:00:05,"Ralph Northam","Democratic",NA,NA
"1408",153352,"Following discussions with industry leaders, I altered my Phase 3 order to allow on premises sale and consumption of alcohol until 11 p.m. at restaurants, casinos and bars in parishes that are eligible to opt in to reopen bars. https://bit.ly/3c8YdmO #lagov",2020-09-17 22:38:46,"John Bel Edwards","Democratic",NA,NA
"1409",129072,"Enjoyed discussing Florida’s efforts to protect our most vulnerable in long-term care facilities and the elderly with 
@SeanHannity
.",2020-07-08 15:43:21,"Ron DeSantis","Republican",NA,NA
"1410",146927,"WATCH NOW: I am giving a COVID-19 briefing with Dr. Karyl Rattay, Director of the Division of Public Health, Jennifer Cohan, Secretary of 
@DelawareDOT
, and Damian DeStefano, Director of 
@delbiz
.
 View the livestream here:",2020-05-19 17:48:41,"John Carney","Democratic",NA,NA
"1411",114782,"The decision to automatically renew Permanent Disabled Placards for eligible individuals is just one of many examples of how state government continues adapting to meet Missourians’ needs throughout COVID-19.",2020-06-19 19:10:53,"Mike Parson","Republican",NA,NA
"1412",13839,"Great lunch with some good friends! Thank you 
@pitajungle
 for implementing health precautions to keep customers and staff safe — and thank you for the excellent service! 
  #ReturnStronger 
@KateMcGeeAZ
 @AZRobertMeza
 @TJShopeforAZ
 @JeffWeninger",2020-05-14 19:53:28,"Doug Ducey","Republican",NA,NA
"1413",149521,"Welcome back VP 
@Mike_Pence
! Iowa is ready for 4 more years of President 
@realdonaldtrump
!",2020-10-29 20:34:17,"Kim Reynolds","Republican",NA,NA
"1414",114449,"Local school leaders from Northeast Missouri, told us today that a majority of area families and school staff prefer to reopen schools for onsite learning, along with the necessary protocols in place to protect students, staff, and families.",2020-08-04 01:33:11,"Mike Parson","Republican",NA,NA
"1415",154194,"Today, Gov. Edwards will provide an update on Louisiana's COVID-19 response. Starting this week, the governor will hold media briefings on Monday, Wednesday & Friday until we enter Phase One.#lagov #lalege 
: 2:45 p.m. 
: http://Facebook.com/LouisianaGov 
: http://gov.la.gov",2020-05-04 17:29:36,"John Bel Edwards","Democratic",NA,NA
"1416",151418,".
@WJZ
 | Gov. Larry Hogan Will Address Marylanders At 5:00 PM Wednesday",2020-05-27 14:18:59,"Larry Hogan","Republican",NA,NA
